,Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number,cluster
9586,9587,40:32.6,23.48.203.208,172.16.1.66,6,78,443,49745,FPA,4009108334,3
9587,9588,40:32.6,172.16.1.66,23.48.203.208,6,54,49742,443,RA,3361987914,6
9588,9589,40:32.6,172.16.1.66,23.48.203.208,6,54,49746,443,RA,4243125842,6
9589,9590,40:32.6,172.16.1.66,23.48.203.208,6,54,49745,443,RA,3202776852,6
9590,9591,40:32.6,23.198.7.177,172.16.1.66,6,78,443,49758,PA,890424551,3
9591,9592,40:32.6,172.16.1.66,23.198.7.177,6,54,49758,443,A,1839480713,6
9592,9593,40:32.6,23.198.7.177,172.16.1.66,6,54,443,49758,FPA,890424575,3
9593,9594,40:32.6,172.16.1.66,23.198.7.177,6,54,49758,443,A,1839480713,6
9594,9595,40:33.2,13.107.5.93,172.16.1.66,6,54,443,49744,RA,730501056,3
9595,9596,40:33.6,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9596,9597,40:33.7,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9597,9598,40:33.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300046,1
9598,9599,40:33.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9599,9600,40:33.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300053,1
9600,9601,40:33.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9601,9602,40:33.9,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9602,9603,40:36.7,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9603,9604,40:36.7,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9604,9605,40:36.9,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9605,9606,40:37.8,172.16.1.66,172.16.1.4,6,66,49776,135,S,713593797,1
9606,9607,40:37.8,172.16.1.4,172.16.1.66,6,66,135,49776,SA,3561807700,4
9607,9608,40:37.8,172.16.1.66,172.16.1.4,6,54,49776,135,A,713593798,1
9608,9609,40:37.8,172.16.1.66,172.16.1.4,6,214,49776,135,PA,713593798,1
9609,9610,40:37.8,172.16.1.4,172.16.1.66,6,162,135,49776,PA,3561807701,4
9610,9611,40:37.8,172.16.1.66,172.16.1.4,6,222,49776,135,PA,713593958,1
9611,9612,40:37.8,172.16.1.4,172.16.1.66,6,322,135,49776,PA,3561807809,4
9612,9613,40:37.8,172.16.1.66,172.16.1.4,6,66,49777,49667,S,479413037,1
9613,9614,40:37.8,172.16.1.4,172.16.1.66,6,66,49667,49777,SA,781452325,4
9614,9615,40:37.8,172.16.1.66,172.16.1.4,6,54,49777,49667,A,479413038,1
9615,9616,40:37.8,172.16.1.66,172.16.1.4,6,305,49777,49667,PA,479413038,1
9616,9617,40:37.8,172.16.1.4,172.16.1.66,6,182,49667,49777,PA,781452326,4
9617,9618,40:37.8,172.16.1.66,172.16.1.4,6,350,49777,49667,PA,479413289,1
9618,9619,40:37.8,172.16.1.4,172.16.1.66,6,238,49667,49777,PA,781452454,4
9619,9620,40:37.8,172.16.1.66,172.16.1.4,6,217,49777,49667,PA,479413585,1
9620,9621,40:37.8,172.16.1.4,172.16.1.66,6,130,49667,49777,PA,781452638,4
9621,9622,40:37.8,172.16.1.66,172.16.1.4,6,302,49777,49667,PA,479413748,1
9622,9623,40:37.8,172.16.1.4,172.16.1.66,6,238,49667,49777,PA,781452714,4
9623,9624,40:37.8,172.16.1.66,172.16.1.4,6,54,49777,49667,A,479413996,1
9624,9625,40:37.8,172.16.1.66,172.16.1.4,6,54,49776,135,A,713594126,1
9625,9626,40:38.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300190,1
9626,9627,40:38.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9627,9628,40:38.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300197,1
9628,9629,40:38.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9629,9630,40:39.0,172.16.1.66,172.16.1.4,6,66,49778,135,S,3638114599,1
9630,9631,40:39.0,172.16.1.4,172.16.1.66,6,66,135,49778,SA,1948538953,4
9631,9632,40:39.0,172.16.1.66,172.16.1.4,6,54,49778,135,A,3638114600,1
9632,9633,40:39.0,172.16.1.66,172.16.1.4,6,214,49778,135,PA,3638114600,1
9633,9634,40:39.0,172.16.1.4,172.16.1.66,6,162,135,49778,PA,1948538954,4
9634,9635,40:39.0,172.16.1.66,172.16.1.4,6,222,49778,135,PA,3638114760,1
9635,9636,40:39.0,172.16.1.4,172.16.1.66,6,322,135,49778,PA,1948539062,4
9636,9637,40:39.0,172.16.1.66,172.16.1.4,6,66,49779,49667,S,3135202764,1
9637,9638,40:39.0,172.16.1.4,172.16.1.66,6,66,49667,49779,SA,2773857814,4
9638,9639,40:39.0,172.16.1.66,172.16.1.4,6,54,49779,49667,A,3135202765,1
9639,9640,40:39.0,172.16.1.66,172.16.1.4,6,1514,49779,49667,A,3135202765,1
9640,9641,40:39.0,172.16.1.66,172.16.1.4,6,900,49779,49667,PA,3135204225,1
9641,9642,40:39.0,172.16.1.4,172.16.1.66,6,54,49667,49779,A,2773857815,4
9642,9643,40:39.0,172.16.1.4,172.16.1.66,6,338,49667,49779,PA,2773857815,4
9643,9644,40:39.0,172.16.1.66,172.16.1.4,6,274,49779,49667,PA,3135205071,1
9644,9645,40:39.0,172.16.1.4,172.16.1.66,6,159,49667,49779,PA,2773858099,4
9645,9646,40:39.0,172.16.1.66,172.16.1.4,6,322,49779,49667,PA,3135205291,1
9646,9647,40:39.0,172.16.1.4,172.16.1.66,6,258,49667,49779,PA,2773858204,4
9647,9648,40:39.0,172.16.1.66,172.16.1.4,6,338,49779,49667,PA,3135205559,1
9648,9649,40:39.0,172.16.1.4,172.16.1.66,6,482,49667,49779,PA,2773858408,4
9649,9650,40:39.0,172.16.1.66,172.16.1.4,6,194,49779,49667,PA,3135205843,1
9650,9651,40:39.0,172.16.1.4,172.16.1.66,6,194,49667,49779,PA,2773858836,4
9651,9652,40:39.0,172.16.1.66,172.16.1.4,6,222,49778,135,PA,3638114928,1
9652,9653,40:39.0,172.16.1.4,172.16.1.66,6,322,135,49778,PA,1948539330,4
9653,9654,40:39.0,172.16.1.66,172.16.1.4,6,258,49779,49667,PA,3135205983,1
9654,9655,40:39.0,172.16.1.4,172.16.1.66,6,258,49667,49779,PA,2773858976,4
9655,9656,40:39.0,172.16.1.66,172.16.1.4,6,338,49779,49667,PA,3135206187,1
9656,9657,40:39.0,172.16.1.4,172.16.1.66,6,482,49667,49779,PA,2773859180,4
9657,9658,40:39.0,172.16.1.66,172.16.1.4,6,194,49779,49667,PA,3135206471,1
9658,9659,40:39.0,172.16.1.4,172.16.1.66,6,194,49667,49779,PA,2773859608,4
9659,9660,40:39.0,172.16.1.66,172.16.1.4,6,66,49780,389,S,2376237779,1
9660,9661,40:39.0,172.16.1.4,172.16.1.66,6,66,389,49780,SA,3951152292,4
9661,9662,40:39.0,172.16.1.66,172.16.1.4,6,54,49780,389,A,2376237780,1
9662,9663,40:39.0,172.16.1.66,172.16.1.4,6,398,49780,389,PA,2376237780,1
9663,9664,40:39.0,172.16.1.4,172.16.1.66,6,1514,389,49780,A,3951152293,4
9664,9665,40:39.0,172.16.1.4,172.16.1.66,6,1514,389,49780,A,3951153753,4
9665,9666,40:39.0,172.16.1.4,172.16.1.66,6,69,389,49780,PA,3951155213,4
9666,9667,40:39.0,172.16.1.66,172.16.1.4,6,54,49780,389,A,2376238130,1
9667,9668,40:39.0,172.16.1.66,172.16.1.4,6,1514,49780,389,A,2376238130,1
9668,9669,40:39.0,172.16.1.66,172.16.1.4,6,791,49780,389,PA,2376239590,1
9669,9670,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49780,A,3951155228,4
9670,9671,40:39.0,172.16.1.4,172.16.1.66,6,257,389,49780,PA,3951155228,4
9671,9672,40:39.0,172.16.1.66,172.16.1.4,6,243,49780,389,PA,2376240327,1
9672,9673,40:39.0,172.16.1.4,172.16.1.66,6,267,389,49780,PA,3951155438,4
9673,9674,40:39.0,172.16.1.66,172.16.1.4,6,248,49780,389,PA,2376240516,1
9674,9675,40:39.0,172.16.1.4,172.16.1.66,6,225,389,49780,PA,3951155651,4
9675,9676,40:39.0,172.16.1.66,172.16.1.4,6,242,49780,389,PA,2376240710,1
9676,9677,40:39.0,172.16.1.4,172.16.1.66,6,278,389,49780,PA,3951155822,4
9677,9678,40:39.0,172.16.1.66,172.16.1.4,6,66,49781,389,S,2947935421,1
9678,9679,40:39.0,172.16.1.4,172.16.1.66,6,66,389,49781,SA,2506377926,4
9679,9680,40:39.0,172.16.1.66,172.16.1.4,6,54,49781,389,A,2947935422,1
9680,9681,40:39.0,172.16.1.66,172.16.1.4,6,1514,49781,389,A,2947935422,1
9681,9682,40:39.0,172.16.1.66,172.16.1.4,6,791,49781,389,PA,2947936882,1
9682,9683,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49781,A,2506377927,4
9683,9684,40:39.0,172.16.1.4,172.16.1.66,6,257,389,49781,PA,2506377927,4
9684,9685,40:39.0,172.16.1.66,172.16.1.4,6,172,49781,389,PA,2947937619,1
9685,9686,40:39.0,172.16.1.4,172.16.1.66,6,1514,389,49781,A,2506378137,4
9686,9687,40:39.0,172.16.1.4,172.16.1.66,6,1514,389,49781,A,2506379597,4
9687,9688,40:39.0,172.16.1.4,172.16.1.66,6,409,389,49781,PA,2506381057,4
9688,9689,40:39.0,172.16.1.66,172.16.1.4,6,54,49781,389,A,2947937737,1
9689,9690,40:39.0,172.16.1.66,172.16.1.4,6,317,49781,389,PA,2947937737,1
9690,9691,40:39.0,172.16.1.4,172.16.1.66,6,350,389,49781,PA,2506381412,4
9691,9692,40:39.0,172.16.1.66,172.16.1.4,6,129,49781,389,PA,2947938000,1
9692,9693,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49781,RA,2506381708,4
9693,9694,40:39.0,172.16.1.66,172.16.1.4,6,54,49781,389,FA,2947938075,1
9694,9695,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49781,R,2506381708,4
9695,9696,40:39.0,172.16.1.66,172.16.1.4,6,129,49780,389,PA,2376240898,1
9696,9697,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49780,RA,3951156046,4
9697,9698,40:39.0,172.16.1.66,172.16.1.4,6,54,49780,389,FA,2376240973,1
9698,9699,40:39.0,172.16.1.4,172.16.1.66,6,54,389,49780,R,3951156046,4
9699,9700,40:39.1,172.16.1.66,172.16.1.4,6,54,49778,135,A,3638115096,1
9700,9701,40:39.1,172.16.1.66,40.126.29.14,6,66,49782,443,S,685839897,6
9701,9702,40:39.1,172.16.1.66,172.16.1.4,6,54,49779,49667,A,3135206611,1
9702,9703,40:39.1,40.126.29.14,172.16.1.66,6,58,443,49782,SA,4079731059,3
9703,9704,40:39.1,172.16.1.66,40.126.29.14,6,54,49782,443,A,685839898,6
9704,9705,40:39.1,172.16.1.66,40.126.29.14,6,353,49782,443,PA,685839898,6
9705,9706,40:39.1,40.126.29.14,172.16.1.66,6,54,443,49782,A,4079731060,3
9706,9707,40:39.2,40.126.29.14,172.16.1.66,6,153,443,49782,PA,4079731060,3
9707,9708,40:39.2,172.16.1.66,40.126.29.14,6,54,49782,443,A,685840197,6
9708,9709,40:39.2,172.16.1.66,40.126.29.14,6,424,49782,443,PA,685840197,6
9709,9710,40:39.2,40.126.29.14,172.16.1.66,6,54,443,49782,A,4079731159,3
9710,9711,40:39.2,40.126.29.14,172.16.1.66,6,1430,443,49782,PA,4079731159,3
9711,9712,40:39.2,172.16.1.66,40.126.29.14,6,54,49782,443,A,685840567,6
9712,9713,40:39.2,40.126.29.14,172.16.1.66,6,1514,443,49782,A,4079732535,3
9713,9714,40:39.2,40.126.29.14,172.16.1.66,6,1514,443,49782,A,4079733995,3
9714,9715,40:39.2,40.126.29.14,172.16.1.66,6,63,443,49782,PA,4079735455,3
9715,9716,40:39.2,172.16.1.66,40.126.29.14,6,54,49782,443,A,685840567,6
9716,9717,40:39.2,172.16.1.66,40.126.29.14,6,128,49782,443,PA,685840567,6
9717,9718,40:39.2,40.126.29.14,172.16.1.66,6,54,443,49782,A,4079735464,3
9718,9719,40:39.2,172.16.1.66,40.126.29.14,6,658,49782,443,PA,685840641,6
9719,9720,40:39.2,40.126.29.14,172.16.1.66,6,54,443,49782,A,4079735464,3
9720,9721,40:39.3,40.126.29.14,172.16.1.66,6,157,443,49782,PA,4079735464,3
9721,9722,40:39.3,172.16.1.66,40.126.29.14,6,54,49782,443,A,685841245,6
9722,9723,40:39.7,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9723,9724,40:39.7,172.16.1.66,239.255.255.250,17,179,62468,1900,,,1
9724,9725,40:39.8,40.126.29.14,172.16.1.66,6,1071,443,49782,PA,4079735567,3
9725,9726,40:39.8,172.16.1.66,40.126.29.14,6,54,49782,443,A,685841245,6
9726,9727,40:39.8,172.16.1.66,172.16.1.4,6,54,49778,135,RA,3638115096,1
9727,9728,40:39.8,172.16.1.66,172.16.1.4,6,54,49779,49667,RA,3135206611,1
9728,9729,40:39.8,172.16.1.66,40.126.29.14,6,54,49782,443,RA,685841245,6
9729,9730,40:41.1,172.16.1.66,172.16.1.4,17,142,51396,53,,,1
9730,9731,40:41.1,172.16.1.4,172.16.1.66,17,229,53,51396,,,4
9731,9732,40:41.1,172.16.1.66,172.16.1.4,17,111,51396,53,,,1
9732,9733,40:41.1,172.16.1.4,172.16.1.66,17,198,53,51396,,,4
9733,9734,40:41.1,172.16.1.66,172.16.1.4,6,66,49783,389,S,197139924,1
9734,9735,40:41.1,172.16.1.4,172.16.1.66,6,66,389,49783,SA,3712523461,4
9735,9736,40:41.1,172.16.1.66,172.16.1.4,6,54,49783,389,A,197139925,1
9736,9737,40:41.1,172.16.1.66,172.16.1.4,6,398,49783,389,PA,197139925,1
9737,9738,40:41.1,172.16.1.4,172.16.1.66,6,1514,389,49783,A,3712523462,4
9738,9739,40:41.1,172.16.1.4,172.16.1.66,6,1514,389,49783,A,3712524922,4
9739,9740,40:41.1,172.16.1.4,172.16.1.66,6,69,389,49783,PA,3712526382,4
9740,9741,40:41.1,172.16.1.66,172.16.1.4,6,54,49783,389,A,197140275,1
9741,9742,40:41.1,172.16.1.66,172.16.1.4,6,66,49784,88,S,3198888331,1
9742,9743,40:41.1,172.16.1.4,172.16.1.66,6,66,88,49784,SA,2439876852,4
9743,9744,40:41.1,172.16.1.66,172.16.1.4,6,54,49784,88,A,3198888332,1
9744,9745,40:41.1,172.16.1.66,172.16.1.4,6,1514,49784,88,A,3198888332,1
9745,9746,40:41.1,172.16.1.66,172.16.1.4,6,486,49784,88,PA,3198889792,1
9746,9747,40:41.1,172.16.1.4,172.16.1.66,6,54,88,49784,A,2439876853,4
9747,9748,40:41.1,172.16.1.4,172.16.1.66,6,1514,88,49784,A,2439876853,4
9748,9749,40:41.1,172.16.1.4,172.16.1.66,6,459,88,49784,PA,2439878313,4
9749,9750,40:41.1,172.16.1.66,172.16.1.4,6,54,49784,88,A,3198890224,1
9750,9751,40:41.1,172.16.1.66,172.16.1.4,6,54,49784,88,FA,3198890224,1
9751,9752,40:41.1,172.16.1.4,172.16.1.66,6,54,88,49784,A,2439878718,4
9752,9753,40:41.1,172.16.1.4,172.16.1.66,6,54,88,49784,RA,2439878718,4
9753,9754,40:41.1,172.16.1.66,172.16.1.4,6,1514,49783,389,A,197140275,1
9754,9755,40:41.1,172.16.1.66,172.16.1.4,6,715,49783,389,PA,197141735,1
9755,9756,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49783,A,3712526397,4
9756,9757,40:41.1,172.16.1.4,172.16.1.66,6,257,389,49783,PA,3712526397,4
9757,9758,40:41.1,172.16.1.66,172.16.1.4,6,220,49783,389,PA,197142396,1
9758,9759,40:41.1,172.16.1.4,172.16.1.66,6,242,389,49783,PA,3712526607,4
9759,9760,40:41.1,172.16.1.66,172.16.1.4,6,97,49783,389,PA,197142562,1
9760,9761,40:41.1,172.16.1.66,172.16.1.4,6,54,49783,389,FA,197142605,1
9761,9762,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49783,RA,3712526795,4
9762,9763,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49783,R,3712526795,4
9763,9764,40:41.1,172.16.1.66,172.16.1.4,6,66,49785,389,S,799082091,1
9764,9765,40:41.1,172.16.1.4,172.16.1.66,6,66,389,49785,SA,3856269666,4
9765,9766,40:41.1,172.16.1.66,172.16.1.4,6,54,49785,389,A,799082092,1
9766,9767,40:41.1,172.16.1.66,172.16.1.4,6,1514,49785,389,A,799082092,1
9767,9768,40:41.1,172.16.1.66,172.16.1.4,6,715,49785,389,PA,799083552,1
9768,9769,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49785,A,3856269667,4
9769,9770,40:41.1,172.16.1.4,172.16.1.66,6,257,389,49785,PA,3856269667,4
9770,9771,40:41.1,172.16.1.66,172.16.1.4,6,220,49785,389,PA,799084213,1
9771,9772,40:41.1,172.16.1.4,172.16.1.66,6,242,389,49785,PA,3856269877,4
9772,9773,40:41.1,172.16.1.66,172.16.1.4,6,97,49785,389,PA,799084379,1
9773,9774,40:41.1,172.16.1.66,172.16.1.4,6,54,49785,389,FA,799084422,1
9774,9775,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49785,RA,3856270065,4
9775,9776,40:41.1,172.16.1.4,172.16.1.66,6,54,389,49785,R,3856270065,4
9776,9777,40:41.7,172.16.1.66,172.16.1.4,17,85,51396,53,,,1
9777,9778,40:41.8,172.16.1.66,172.16.1.4,17,88,59975,53,,,1
9778,9779,40:41.9,172.16.1.4,172.16.1.66,17,172,53,59975,,,4
9779,9780,40:41.9,172.16.1.66,20.166.2.191,6,66,49786,443,S,3647516151,6
9780,9781,40:42.1,20.166.2.191,172.16.1.66,6,58,443,49786,SA,941496937,3
9781,9782,40:42.1,172.16.1.66,20.166.2.191,6,54,49786,443,A,3647516152,6
9782,9783,40:42.1,172.16.1.66,20.166.2.191,6,356,49786,443,PA,3647516152,6
9783,9784,40:42.1,20.166.2.191,172.16.1.66,6,54,443,49786,A,941496938,3
9784,9785,40:42.3,20.166.2.191,172.16.1.66,6,1430,443,49786,PA,941496938,3
9785,9786,40:42.3,20.166.2.191,172.16.1.66,6,1514,443,49786,A,941498314,3
9786,9787,40:42.3,20.166.2.191,172.16.1.66,6,1089,443,49786,PA,941499774,3
9787,9788,40:42.3,172.16.1.66,20.166.2.191,6,54,49786,443,A,3647516454,6
9788,9789,40:42.3,172.16.1.66,20.166.2.191,6,212,49786,443,PA,3647516454,6
9789,9790,40:42.3,20.166.2.191,172.16.1.66,6,54,443,49786,A,941500809,3
9790,9791,40:42.4,20.166.2.191,172.16.1.66,6,105,443,49786,PA,941500809,3
9791,9792,40:42.4,172.16.1.66,20.166.2.191,6,141,49786,443,PA,3647516612,6
9792,9793,40:42.4,172.16.1.66,20.166.2.191,6,416,49786,443,PA,3647516699,6
9793,9794,40:42.4,20.166.2.191,172.16.1.66,6,54,443,49786,A,941500860,3
9794,9795,40:42.4,20.166.2.191,172.16.1.66,6,54,443,49786,A,941500860,3
9795,9796,40:42.4,172.16.1.66,20.166.2.191,6,1514,49786,443,A,3647517061,6
9796,9797,40:42.4,172.16.1.66,20.166.2.191,6,1203,49786,443,PA,3647518521,6
9797,9798,40:42.4,20.166.2.191,172.16.1.66,6,54,443,49786,A,941500860,3
9798,9799,40:42.4,20.166.2.191,172.16.1.66,6,54,443,49786,A,941500860,3
9799,9800,40:42.6,20.166.2.191,172.16.1.66,6,196,443,49786,PA,941500860,3
9800,9801,40:42.6,172.16.1.66,20.166.2.191,6,92,49786,443,PA,3647519670,6
9801,9802,40:42.6,20.166.2.191,172.16.1.66,6,54,443,49786,A,941501002,3
9802,9803,40:42.7,172.16.1.66,172.16.1.4,17,85,51396,53,,,1
9803,9804,40:42.7,20.166.2.191,172.16.1.66,6,650,443,49786,PA,941501002,3
9804,9805,40:42.7,20.166.2.191,172.16.1.66,6,92,443,49786,PA,941501598,3
9805,9806,40:42.7,172.16.1.66,20.166.2.191,6,54,49786,443,A,3647519708,6
9806,9807,40:42.9,172.16.1.66,172.16.1.4,17,81,59975,53,,,1
9807,9808,40:43.0,172.16.1.4,172.16.1.66,17,241,53,59975,,,4
9808,9809,40:43.0,172.16.1.66,13.107.42.16,6,66,49787,443,S,121497761,6
9809,9810,40:43.0,13.107.42.16,172.16.1.66,6,58,443,49787,SA,1085922358,3
9810,9811,40:43.0,172.16.1.66,13.107.42.16,6,54,49787,443,A,121497762,6
9811,9812,40:43.0,172.16.1.66,13.107.42.16,6,349,49787,443,PA,121497762,6
9812,9813,40:43.0,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085922359,3
9813,9814,40:43.1,13.107.42.16,172.16.1.66,6,153,443,49787,PA,1085922359,3
9814,9815,40:43.1,172.16.1.66,13.107.42.16,6,420,49787,443,PA,121498057,6
9815,9816,40:43.1,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085922458,3
9816,9817,40:43.2,13.107.42.16,172.16.1.66,6,1514,443,49787,A,1085922458,3
9817,9818,40:43.2,13.107.42.16,172.16.1.66,6,1514,443,49787,A,1085923918,3
9818,9819,40:43.2,13.107.42.16,172.16.1.66,6,1514,443,49787,A,1085925378,3
9819,9820,40:43.2,13.107.42.16,172.16.1.66,6,1514,443,49787,A,1085926838,3
9820,9821,40:43.2,13.107.42.16,172.16.1.66,6,207,443,49787,PA,1085928298,3
9821,9822,40:43.2,172.16.1.66,13.107.42.16,6,54,49787,443,A,121498423,6
9822,9823,40:43.2,172.16.1.66,13.107.42.16,6,128,49787,443,PA,121498423,6
9823,9824,40:43.2,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085928451,3
9824,9825,40:43.2,172.16.1.66,13.107.42.16,6,134,49787,443,PA,121498497,6
9825,9826,40:43.2,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085928451,3
9826,9827,40:43.2,172.16.1.66,13.107.42.16,6,1514,49787,443,A,121498577,6
9827,9828,40:43.2,172.16.1.66,13.107.42.16,6,618,49787,443,PA,121500037,6
9828,9829,40:43.2,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085928451,3
9829,9830,40:43.2,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085928451,3
9830,9831,40:43.3,13.107.42.16,172.16.1.66,6,575,443,49787,PA,1085928451,3
9831,9832,40:43.3,172.16.1.66,13.107.42.16,6,85,49787,443,PA,121500601,6
9832,9833,40:43.3,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085928972,3
9833,9834,40:43.3,13.107.42.16,172.16.1.66,6,85,443,49787,PA,1085928972,3
9834,9835,40:43.4,172.16.1.66,13.107.42.16,6,54,49787,443,A,121500632,6
9835,9836,40:43.5,13.107.42.16,172.16.1.66,6,649,443,49787,PA,1085929003,3
9836,9837,40:43.5,172.16.1.66,13.107.42.16,6,54,49787,443,FA,121500632,6
9837,9838,40:43.5,13.107.42.16,172.16.1.66,6,54,443,49787,A,1085929598,3
9838,9839,40:43.5,172.16.1.66,20.166.2.191,6,54,49786,443,FA,3647519708,6
9839,9840,40:43.5,20.166.2.191,172.16.1.66,6,54,443,49786,A,941501636,3
9840,9841,40:43.5,13.107.42.16,172.16.1.66,6,54,443,49787,FPA,1085929598,3
9841,9842,40:43.5,172.16.1.66,13.107.42.16,6,54,49787,443,A,121500633,6
9842,9843,40:43.6,20.166.2.191,172.16.1.66,6,54,443,49786,FPA,941501636,3
9843,9844,40:43.6,172.16.1.66,20.166.2.191,6,54,49786,443,A,3647519709,6
9844,9845,40:43.7,172.16.1.66,172.16.1.4,17,85,51396,53,,,1
9845,9846,40:43.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300334,1
9846,9847,40:43.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9847,9848,40:43.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300341,1
9848,9849,40:43.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9849,9850,40:45.7,172.16.1.66,172.16.1.4,17,85,51396,53,,,1
9850,9851,40:45.9,172.16.1.4,172.16.1.66,17,215,53,51396,,,4
9851,9852,40:48.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300478,1
9852,9853,40:48.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9853,9854,40:48.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300485,1
9854,9855,40:48.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9855,9856,40:51.2,172.16.1.66,172.16.1.4,6,55,49728,445,A,1375670204,1
9856,9857,40:51.2,172.16.1.4,172.16.1.66,6,66,445,49728,A,781632976,4
9857,9858,40:51.3,172.16.1.66,172.16.1.4,6,54,49776,135,FA,713594126,1
9858,9859,40:51.3,172.16.1.66,172.16.1.4,6,54,49777,49667,FA,479413996,1
9859,9860,40:51.3,172.16.1.4,172.16.1.66,6,54,135,49776,A,3561808077,4
9860,9861,40:51.3,172.16.1.4,172.16.1.66,6,54,49667,49777,A,781452898,4
9861,9862,40:51.3,172.16.1.4,172.16.1.66,6,54,135,49776,FA,3561808077,4
9862,9863,40:51.3,172.16.1.4,172.16.1.66,6,54,49667,49777,FA,781452898,4
9863,9864,40:51.3,172.16.1.66,172.16.1.4,6,54,49776,135,A,713594127,1
9864,9865,40:51.3,172.16.1.66,172.16.1.4,6,54,49777,49667,A,479413997,1
9865,9866,40:53.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300622,1
9866,9867,40:53.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9867,9868,40:53.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300629,1
9868,9869,40:53.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9869,9870,40:58.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300766,1
9870,9871,40:58.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9871,9872,40:58.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300773,1
9872,9873,40:58.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9873,9874,40:59.7,172.16.1.66,172.16.1.4,6,55,49694,445,A,3591904857,1
9874,9875,40:59.7,172.16.1.4,172.16.1.66,6,66,445,49694,A,2715343936,4
9875,9876,41:03.7,172.16.1.66,141.98.10.79,6,61,49754,12132,PA,1463300910,1
9876,9877,41:03.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9877,9878,41:03.7,172.16.1.66,141.98.10.79,6,191,49754,12132,PA,1463300917,1
9878,9879,41:03.7,141.98.10.79,172.16.1.66,6,54,12132,49754,A,3802062725,4
9879,9880,41:03.8,172.16.1.66,20.96.153.111,6,54,49733,443,FA,3333170166,6
9880,9881,41:03.8,172.16.1.66,23.198.7.175,6,54,49730,443,FA,3620181441,6
9881,9882,41:03.8,20.96.153.111,172.16.1.66,6,54,443,49733,A,4282829787,3
9882,9883,41:03.8,23.198.7.175,172.16.1.66,6,54,443,49730,A,1787753699,3
9883,9884,41:03.9,23.198.7.175,172.16.1.66,6,78,443,49730,PA,1787753699,3
9884,9885,41:03.9,172.16.1.66,23.198.7.175,6,54,49730,443,RA,3620181442,6
9885,9886,41:03.9,20.96.153.111,172.16.1.66,6,54,443,49733,FPA,4282829787,3
9886,9887,41:03.9,172.16.1.66,20.96.153.111,6,54,49733,443,A,3333170167,6
