Packet_Number,Timestamp,Source_IP,Destination_IP,Protocol,Length,Source_Port,Destination_Port,Flags,Sequence_Number
16868,2024-08-15 00:32:12.564557,10.8.15.133,72.5.43.29,6,54,50100,80,A,4079544269
16869,2024-08-15 00:32:12.564919,10.8.15.133,72.5.43.29,6,503,50100,80,PA,4079544269
16870,2024-08-15 00:32:12.565107,72.5.43.29,10.8.15.133,6,54,80,50100,A,1613903630
16871,2024-08-15 00:32:12.758195,72.5.43.29,10.8.15.133,6,277,80,50100,FPA,1613903630
16872,2024-08-15 00:32:12.758705,10.8.15.133,72.5.43.29,6,54,50100,80,A,4079544718
16873,2024-08-15 00:32:12.758884,10.8.15.133,72.5.43.29,6,54,50100,80,FA,4079544718
16874,2024-08-15 00:32:12.759155,72.5.43.29,10.8.15.133,6,54,80,50100,A,1613903854
16875,2024-08-15 00:32:15.824796,10.8.15.133,72.5.43.29,6,66,50101,80,S,797245460
16876,2024-08-15 00:32:16.017236,72.5.43.29,10.8.15.133,6,58,80,50101,SA,1286233739
16877,2024-08-15 00:32:16.017641,10.8.15.133,72.5.43.29,6,54,50101,80,A,797245461
16878,2024-08-15 00:32:16.017862,10.8.15.133,72.5.43.29,6,503,50101,80,PA,797245461
16879,2024-08-15 00:32:16.018037,72.5.43.29,10.8.15.133,6,54,80,50101,A,1286233740
16880,2024-08-15 00:32:16.683489,72.5.43.29,10.8.15.133,6,277,80,50101,FPA,1286233740
16881,2024-08-15 00:32:16.684046,10.8.15.133,72.5.43.29,6,54,50101,80,A,797245910
16882,2024-08-15 00:32:16.684384,10.8.15.133,72.5.43.29,6,54,50101,80,FA,797245910
16883,2024-08-15 00:32:16.684649,72.5.43.29,10.8.15.133,6,54,80,50101,A,1286233964
16884,2024-08-15 00:32:18.914620,10.8.15.133,239.255.255.250,17,217,56836,1900,,
16885,2024-08-15 00:32:19.918097,10.8.15.133,239.255.255.250,17,217,56836,1900,,
16886,2024-08-15 00:32:20.933496,10.8.15.133,239.255.255.250,17,217,56836,1900,,
16887,2024-08-15 00:32:21.949202,10.8.15.133,239.255.255.250,17,217,56836,1900,,
16888,2024-08-15 00:32:23.684321,10.8.15.133,72.5.43.29,6,66,50102,80,S,1436989203
16889,2024-08-15 00:32:23.878298,72.5.43.29,10.8.15.133,6,58,80,50102,SA,1431270202
16890,2024-08-15 00:32:23.878887,10.8.15.133,72.5.43.29,6,54,50102,80,A,1436989204
16891,2024-08-15 00:32:23.879448,10.8.15.133,72.5.43.29,6,503,50102,80,PA,1436989204
16892,2024-08-15 00:32:23.879740,72.5.43.29,10.8.15.133,6,54,80,50102,A,1431270203
16893,2024-08-15 00:32:24.070669,72.5.43.29,10.8.15.133,6,277,80,50102,FPA,1431270203
16894,2024-08-15 00:32:24.070954,10.8.15.133,72.5.43.29,6,54,50102,80,A,1436989653
16895,2024-08-15 00:32:24.071165,10.8.15.133,72.5.43.29,6,54,50102,80,FA,1436989653
16896,2024-08-15 00:32:24.071305,72.5.43.29,10.8.15.133,6,54,80,50102,A,1431270427
16897,2024-08-15 00:32:26.837514,10.8.15.133,23.215.55.139,6,55,49795,443,A,2071496861
16898,2024-08-15 00:32:26.837746,23.215.55.139,10.8.15.133,6,54,443,49795,A,1983416890
16899,2024-08-15 00:32:30.245895,10.8.15.133,72.5.43.29,6,66,50103,80,S,1568958742
16900,2024-08-15 00:32:30.418772,72.5.43.29,10.8.15.133,6,58,80,50103,SA,2235798376
16901,2024-08-15 00:32:30.419359,10.8.15.133,72.5.43.29,6,54,50103,80,A,1568958743
16902,2024-08-15 00:32:30.419888,10.8.15.133,72.5.43.29,6,503,50103,80,PA,1568958743
16903,2024-08-15 00:32:30.420126,72.5.43.29,10.8.15.133,6,54,80,50103,A,2235798377
16904,2024-08-15 00:32:30.607050,72.5.43.29,10.8.15.133,6,277,80,50103,FPA,2235798377
16905,2024-08-15 00:32:30.607416,10.8.15.133,72.5.43.29,6,54,50103,80,A,1568959192
16906,2024-08-15 00:32:30.607548,10.8.15.133,72.5.43.29,6,54,50103,80,FA,1568959192
16907,2024-08-15 00:32:30.607704,72.5.43.29,10.8.15.133,6,54,80,50103,A,2235798601
16908,2024-08-15 00:32:35.136334,10.8.15.133,72.5.43.29,6,66,50104,80,S,641697598
16909,2024-08-15 00:32:35.311314,72.5.43.29,10.8.15.133,6,58,80,50104,SA,3194426967
16910,2024-08-15 00:32:35.311887,10.8.15.133,72.5.43.29,6,54,50104,80,A,641697599
16911,2024-08-15 00:32:35.312384,10.8.15.133,72.5.43.29,6,503,50104,80,PA,641697599
16912,2024-08-15 00:32:35.312692,72.5.43.29,10.8.15.133,6,54,80,50104,A,3194426968
16913,2024-08-15 00:32:35.701189,72.5.43.29,10.8.15.133,6,277,80,50104,FPA,3194426968
16914,2024-08-15 00:32:35.701736,10.8.15.133,72.5.43.29,6,54,50104,80,A,641698048
16915,2024-08-15 00:32:35.701966,10.8.15.133,72.5.43.29,6,54,50104,80,FA,641698048
16916,2024-08-15 00:32:35.702137,72.5.43.29,10.8.15.133,6,54,80,50104,A,3194427192
16917,2024-08-15 00:32:41.236479,10.8.15.133,72.5.43.29,6,66,50105,80,S,497213257
16918,2024-08-15 00:32:41.412449,72.5.43.29,10.8.15.133,6,58,80,50105,SA,765138407
16919,2024-08-15 00:32:41.413018,10.8.15.133,72.5.43.29,6,54,50105,80,A,497213258
16920,2024-08-15 00:32:41.413526,10.8.15.133,72.5.43.29,6,503,50105,80,PA,497213258
16921,2024-08-15 00:32:41.413718,72.5.43.29,10.8.15.133,6,54,80,50105,A,765138408
16922,2024-08-15 00:32:41.597442,72.5.43.29,10.8.15.133,6,277,80,50105,PA,765138408
16923,2024-08-15 00:32:41.597708,72.5.43.29,10.8.15.133,6,54,80,50105,FPA,765138631
16924,2024-08-15 00:32:41.597979,10.8.15.133,72.5.43.29,6,54,50105,80,A,497213707
16925,2024-08-15 00:32:41.598160,10.8.15.133,72.5.43.29,6,54,50105,80,A,497213707
16926,2024-08-15 00:32:41.598389,10.8.15.133,72.5.43.29,6,54,50105,80,FA,497213707
16927,2024-08-15 00:32:41.598663,72.5.43.29,10.8.15.133,6,54,80,50105,A,765138632
16928,2024-08-15 00:32:44.825453,10.8.15.133,72.5.43.29,6,66,50106,80,S,951541278
16929,2024-08-15 00:32:45.018398,72.5.43.29,10.8.15.133,6,58,80,50106,SA,791992185
16930,2024-08-15 00:32:45.018996,10.8.15.133,72.5.43.29,6,54,50106,80,A,951541279
16931,2024-08-15 00:32:45.019559,10.8.15.133,72.5.43.29,6,503,50106,80,PA,951541279
16932,2024-08-15 00:32:45.019785,72.5.43.29,10.8.15.133,6,54,80,50106,A,791992186
16933,2024-08-15 00:32:45.203772,72.5.43.29,10.8.15.133,6,277,80,50106,PA,791992186
16934,2024-08-15 00:32:45.203853,72.5.43.29,10.8.15.133,6,54,80,50106,FPA,791992409
16935,2024-08-15 00:32:45.204115,10.8.15.133,72.5.43.29,6,54,50106,80,A,951541728
16936,2024-08-15 00:32:45.204262,10.8.15.133,72.5.43.29,6,54,50106,80,FA,951541728
16937,2024-08-15 00:32:45.204382,72.5.43.29,10.8.15.133,6,54,80,50106,A,791992410
16938,2024-08-15 00:32:49.542254,10.8.15.133,104.21.55.70,6,55,49785,80,A,4141026441
16939,2024-08-15 00:32:49.542487,104.21.55.70,10.8.15.133,6,54,80,49785,A,1202366328
16940,2024-08-15 00:32:52.029223,10.8.15.133,72.5.43.29,6,66,50107,80,S,2046317826
16941,2024-08-15 00:32:52.207169,72.5.43.29,10.8.15.133,6,58,80,50107,SA,676831992
16942,2024-08-15 00:32:52.207474,10.8.15.133,72.5.43.29,6,54,50107,80,A,2046317827
16943,2024-08-15 00:32:52.207636,10.8.15.133,72.5.43.29,6,503,50107,80,PA,2046317827
16944,2024-08-15 00:32:52.207747,72.5.43.29,10.8.15.133,6,54,80,50107,A,676831993
16945,2024-08-15 00:32:52.397054,72.5.43.29,10.8.15.133,6,277,80,50107,FPA,676831993
16946,2024-08-15 00:32:52.397580,10.8.15.133,72.5.43.29,6,54,50107,80,A,2046318276
16947,2024-08-15 00:32:52.397919,10.8.15.133,72.5.43.29,6,54,50107,80,FA,2046318276
16948,2024-08-15 00:32:52.398165,72.5.43.29,10.8.15.133,6,54,80,50107,A,676832217
16949,2024-08-15 00:32:58.230801,10.8.15.133,72.5.43.29,6,66,50108,80,S,3922630583
16950,2024-08-15 00:32:58.418430,72.5.43.29,10.8.15.133,6,58,80,50108,SA,1816987142
16951,2024-08-15 00:32:58.419036,10.8.15.133,72.5.43.29,6,54,50108,80,A,3922630584
16952,2024-08-15 00:32:58.419497,10.8.15.133,72.5.43.29,6,503,50108,80,PA,3922630584
16953,2024-08-15 00:32:58.419685,72.5.43.29,10.8.15.133,6,54,80,50108,A,1816987143
16954,2024-08-15 00:32:58.619032,72.5.43.29,10.8.15.133,6,277,80,50108,FPA,1816987143
16955,2024-08-15 00:32:58.619557,10.8.15.133,72.5.43.29,6,54,50108,80,A,3922631033
16956,2024-08-15 00:32:58.619768,10.8.15.133,72.5.43.29,6,54,50108,80,FA,3922631033
16957,2024-08-15 00:32:58.620045,72.5.43.29,10.8.15.133,6,54,80,50108,A,1816987367
16958,2024-08-15 00:33:02.496472,10.8.15.133,72.5.43.29,6,66,50109,80,S,2769818272
16959,2024-08-15 00:33:02.686176,72.5.43.29,10.8.15.133,6,58,80,50109,SA,886578827
16960,2024-08-15 00:33:02.686775,10.8.15.133,72.5.43.29,6,54,50109,80,A,2769818273
16961,2024-08-15 00:33:02.687176,10.8.15.133,72.5.43.29,6,503,50109,80,PA,2769818273
16962,2024-08-15 00:33:02.687368,72.5.43.29,10.8.15.133,6,54,80,50109,A,886578828
16963,2024-08-15 00:33:02.867480,72.5.43.29,10.8.15.133,6,277,80,50109,PA,886578828
16964,2024-08-15 00:33:02.867979,10.8.15.133,72.5.43.29,6,54,50109,80,A,2769818722
16965,2024-08-15 00:33:02.868208,10.8.15.133,72.5.43.29,6,54,50109,80,FA,2769818722
16966,2024-08-15 00:33:02.868393,72.5.43.29,10.8.15.133,6,54,80,50109,A,886579051
16967,2024-08-15 00:33:02.874916,72.5.43.29,10.8.15.133,6,54,80,50109,FPA,886579051
16968,2024-08-15 00:33:02.875138,10.8.15.133,72.5.43.29,6,54,50109,80,A,2769818723
16969,2024-08-15 00:33:06.887614,10.8.15.133,72.5.43.29,6,66,50110,80,S,2599471432
16970,2024-08-15 00:33:07.078331,72.5.43.29,10.8.15.133,6,58,80,50110,SA,1743365159
16971,2024-08-15 00:33:07.078894,10.8.15.133,72.5.43.29,6,54,50110,80,A,2599471433
16972,2024-08-15 00:33:07.079345,10.8.15.133,72.5.43.29,6,503,50110,80,PA,2599471433
16973,2024-08-15 00:33:07.079626,72.5.43.29,10.8.15.133,6,54,80,50110,A,1743365160
16974,2024-08-15 00:33:07.258361,72.5.43.29,10.8.15.133,6,277,80,50110,FPA,1743365160
16975,2024-08-15 00:33:07.258746,10.8.15.133,72.5.43.29,6,54,50110,80,A,2599471882
16976,2024-08-15 00:33:07.258964,10.8.15.133,72.5.43.29,6,54,50110,80,FA,2599471882
16977,2024-08-15 00:33:07.259150,72.5.43.29,10.8.15.133,6,54,80,50110,A,1743365384
16978,2024-08-15 00:33:11.577231,10.8.15.133,72.5.43.29,6,66,50111,80,S,1966559970
16979,2024-08-15 00:33:11.757136,72.5.43.29,10.8.15.133,6,58,80,50111,SA,3268704272
16980,2024-08-15 00:33:11.757731,10.8.15.133,72.5.43.29,6,54,50111,80,A,1966559971
16981,2024-08-15 00:33:11.758233,10.8.15.133,72.5.43.29,6,503,50111,80,PA,1966559971
16982,2024-08-15 00:33:11.758441,72.5.43.29,10.8.15.133,6,54,80,50111,A,3268704273
16983,2024-08-15 00:33:11.842083,10.8.15.133,23.215.55.139,6,55,49795,443,A,2071496861
16984,2024-08-15 00:33:11.842307,23.215.55.139,10.8.15.133,6,54,443,49795,A,1983416890
16985,2024-08-15 00:33:11.957483,72.5.43.29,10.8.15.133,6,277,80,50111,PA,3268704273
16986,2024-08-15 00:33:11.957693,72.5.43.29,10.8.15.133,6,54,80,50111,FPA,3268704496
16987,2024-08-15 00:33:11.957787,10.8.15.133,72.5.43.29,6,54,50111,80,A,1966560420
16988,2024-08-15 00:33:11.957925,10.8.15.133,72.5.43.29,6,54,50111,80,A,1966560420
16989,2024-08-15 00:33:11.958068,10.8.15.133,72.5.43.29,6,54,50111,80,FA,1966560420
16990,2024-08-15 00:33:11.958196,72.5.43.29,10.8.15.133,6,54,80,50111,A,3268704497
16991,2024-08-15 00:33:16.871716,10.8.15.133,72.5.43.29,6,66,50112,80,S,1137814481
16992,2024-08-15 00:33:17.056081,72.5.43.29,10.8.15.133,6,58,80,50112,SA,3538262826
16993,2024-08-15 00:33:17.056379,10.8.15.133,72.5.43.29,6,54,50112,80,A,1137814482
16994,2024-08-15 00:33:17.056594,10.8.15.133,72.5.43.29,6,503,50112,80,PA,1137814482
16995,2024-08-15 00:33:17.056716,72.5.43.29,10.8.15.133,6,54,80,50112,A,3538262827
16996,2024-08-15 00:33:17.247675,72.5.43.29,10.8.15.133,6,277,80,50112,FPA,3538262827
16997,2024-08-15 00:33:17.248203,10.8.15.133,72.5.43.29,6,54,50112,80,A,1137814931
16998,2024-08-15 00:33:17.248395,10.8.15.133,72.5.43.29,6,54,50112,80,FA,1137814931
16999,2024-08-15 00:33:17.248644,72.5.43.29,10.8.15.133,6,54,80,50112,A,3538263051
17000,2024-08-15 00:33:23.372497,10.8.15.133,72.5.43.29,6,66,50113,80,S,467044822
17001,2024-08-15 00:33:23.557546,72.5.43.29,10.8.15.133,6,58,80,50113,SA,3448331839
17002,2024-08-15 00:33:23.558102,10.8.15.133,72.5.43.29,6,54,50113,80,A,467044823
17003,2024-08-15 00:33:23.558593,10.8.15.133,72.5.43.29,6,503,50113,80,PA,467044823
17004,2024-08-15 00:33:23.558877,72.5.43.29,10.8.15.133,6,54,80,50113,A,3448331840
17005,2024-08-15 00:33:23.751159,72.5.43.29,10.8.15.133,6,277,80,50113,FPA,3448331840
17006,2024-08-15 00:33:23.751672,10.8.15.133,72.5.43.29,6,54,50113,80,A,467045272
17007,2024-08-15 00:33:23.752020,10.8.15.133,72.5.43.29,6,54,50113,80,FA,467045272
17008,2024-08-15 00:33:23.752290,72.5.43.29,10.8.15.133,6,54,80,50113,A,3448332064
17009,2024-08-15 00:33:28.185736,10.8.15.133,72.5.43.29,6,66,50114,80,S,4102008264
17010,2024-08-15 00:33:28.378520,72.5.43.29,10.8.15.133,6,58,80,50114,SA,3816150215
17011,2024-08-15 00:33:28.379109,10.8.15.133,72.5.43.29,6,54,50114,80,A,4102008265
17012,2024-08-15 00:33:28.379631,10.8.15.133,72.5.43.29,6,503,50114,80,PA,4102008265
17013,2024-08-15 00:33:28.379959,72.5.43.29,10.8.15.133,6,54,80,50114,A,3816150216
17014,2024-08-15 00:33:28.567308,72.5.43.29,10.8.15.133,6,277,80,50114,FPA,3816150216
17015,2024-08-15 00:33:28.567826,10.8.15.133,72.5.43.29,6,54,50114,80,A,4102008714
17016,2024-08-15 00:33:28.568144,10.8.15.133,72.5.43.29,6,54,50114,80,FA,4102008714
17017,2024-08-15 00:33:28.568360,72.5.43.29,10.8.15.133,6,54,80,50114,A,3816150440
17018,2024-08-15 00:33:33.715665,10.8.15.133,72.5.43.29,6,66,50115,80,S,2822690269
17019,2024-08-15 00:33:33.913483,72.5.43.29,10.8.15.133,6,58,80,50115,SA,3398433045
17020,2024-08-15 00:33:33.914014,10.8.15.133,72.5.43.29,6,54,50115,80,A,2822690270
17021,2024-08-15 00:33:33.914557,10.8.15.133,72.5.43.29,6,503,50115,80,PA,2822690270
17022,2024-08-15 00:33:33.914833,72.5.43.29,10.8.15.133,6,54,80,50115,A,3398433046
17023,2024-08-15 00:33:34.096566,72.5.43.29,10.8.15.133,6,277,80,50115,PA,3398433046
17024,2024-08-15 00:33:34.096770,72.5.43.29,10.8.15.133,6,54,80,50115,FPA,3398433269
17025,2024-08-15 00:33:34.097134,10.8.15.133,72.5.43.29,6,54,50115,80,A,2822690719
17026,2024-08-15 00:33:34.097361,10.8.15.133,72.5.43.29,6,54,50115,80,A,2822690719
17027,2024-08-15 00:33:34.097468,10.8.15.133,72.5.43.29,6,54,50115,80,FA,2822690719
17028,2024-08-15 00:33:34.097651,72.5.43.29,10.8.15.133,6,54,80,50115,A,3398433270
17029,2024-08-15 00:33:34.558735,10.8.15.133,104.21.55.70,6,55,49785,80,A,4141026441
17030,2024-08-15 00:33:34.558955,104.21.55.70,10.8.15.133,6,54,80,49785,A,1202366328
17031,2024-08-15 00:33:40.681930,10.8.15.133,72.5.43.29,6,66,50116,80,S,1758598740
17032,2024-08-15 00:33:40.871227,72.5.43.29,10.8.15.133,6,58,80,50116,SA,686264426
17033,2024-08-15 00:33:40.871849,10.8.15.133,72.5.43.29,6,54,50116,80,A,1758598741
17034,2024-08-15 00:33:40.872172,10.8.15.133,72.5.43.29,6,503,50116,80,PA,1758598741
17035,2024-08-15 00:33:40.872497,72.5.43.29,10.8.15.133,6,54,80,50116,A,686264427
17036,2024-08-15 00:33:41.058267,72.5.43.29,10.8.15.133,6,277,80,50116,FPA,686264427
17037,2024-08-15 00:33:41.058746,10.8.15.133,72.5.43.29,6,54,50116,80,A,1758599190
17038,2024-08-15 00:33:41.059072,10.8.15.133,72.5.43.29,6,54,50116,80,FA,1758599190
17039,2024-08-15 00:33:41.059359,72.5.43.29,10.8.15.133,6,54,80,50116,A,686264651
17040,2024-08-15 00:33:45.096090,10.8.15.4,10.8.15.133,6,55,445,49725,A,1740077903
17041,2024-08-15 00:33:45.096585,10.8.15.133,10.8.15.4,6,66,49725,445,A,3530456020
17042,2024-08-15 00:33:46.399828,10.8.15.133,72.5.43.29,6,66,50117,80,S,235660021
17043,2024-08-15 00:33:46.601534,72.5.43.29,10.8.15.133,6,58,80,50117,SA,468451001
17044,2024-08-15 00:33:46.602125,10.8.15.133,72.5.43.29,6,54,50117,80,A,235660022
17045,2024-08-15 00:33:46.602674,10.8.15.133,72.5.43.29,6,503,50117,80,PA,235660022
17046,2024-08-15 00:33:46.602968,72.5.43.29,10.8.15.133,6,54,80,50117,A,468451002
17047,2024-08-15 00:33:46.693492,10.8.15.133,10.8.15.255,17,243,138,138,,
17048,2024-08-15 00:33:46.788522,72.5.43.29,10.8.15.133,6,277,80,50117,FPA,468451002
17049,2024-08-15 00:33:46.789049,10.8.15.133,72.5.43.29,6,54,50117,80,A,235660471
17050,2024-08-15 00:33:46.789240,10.8.15.133,72.5.43.29,6,54,50117,80,FA,235660471
17051,2024-08-15 00:33:46.789522,72.5.43.29,10.8.15.133,6,54,80,50117,A,468451226
17052,2024-08-15 00:33:49.919290,,,,42,,,,
17053,2024-08-15 00:33:49.919731,,,,42,,,,
17054,2024-08-15 00:33:53.764153,10.8.15.133,72.5.43.29,6,66,50118,80,S,1702673294
17055,2024-08-15 00:33:53.958233,72.5.43.29,10.8.15.133,6,58,80,50118,SA,2775046108
17056,2024-08-15 00:33:53.958579,10.8.15.133,72.5.43.29,6,54,50118,80,A,1702673295
17057,2024-08-15 00:33:53.958993,10.8.15.133,72.5.43.29,6,503,50118,80,PA,1702673295
17058,2024-08-15 00:33:53.959105,72.5.43.29,10.8.15.133,6,54,80,50118,A,2775046109
17059,2024-08-15 00:33:54.147115,72.5.43.29,10.8.15.133,6,277,80,50118,FPA,2775046109
17060,2024-08-15 00:33:54.147642,10.8.15.133,72.5.43.29,6,54,50118,80,A,1702673744
17061,2024-08-15 00:33:54.147835,10.8.15.133,72.5.43.29,6,54,50118,80,FA,1702673744
17062,2024-08-15 00:33:54.148057,72.5.43.29,10.8.15.133,6,54,80,50118,A,2775046333
17063,2024-08-15 00:33:56.869680,10.8.15.133,23.215.55.139,6,55,49795,443,A,2071496861
17064,2024-08-15 00:33:56.869893,23.215.55.139,10.8.15.133,6,54,443,49795,A,1983416890
17065,2024-08-15 00:34:00.292489,10.8.15.133,72.5.43.29,6,66,50119,80,S,384473904
17066,2024-08-15 00:34:00.478383,72.5.43.29,10.8.15.133,6,58,80,50119,SA,2512112814
17067,2024-08-15 00:34:00.478998,10.8.15.133,72.5.43.29,6,54,50119,80,A,384473905
17068,2024-08-15 00:34:00.479487,10.8.15.133,72.5.43.29,6,503,50119,80,PA,384473905
17069,2024-08-15 00:34:00.479690,72.5.43.29,10.8.15.133,6,54,80,50119,A,2512112815
17070,2024-08-15 00:34:00.670207,72.5.43.29,10.8.15.133,6,277,80,50119,PA,2512112815
17071,2024-08-15 00:34:00.670501,72.5.43.29,10.8.15.133,6,54,80,50119,FPA,2512113038
17072,2024-08-15 00:34:00.670649,10.8.15.133,72.5.43.29,6,54,50119,80,A,384474354
17073,2024-08-15 00:34:00.670799,10.8.15.133,72.5.43.29,6,54,50119,80,A,384474354
17074,2024-08-15 00:34:00.671075,10.8.15.133,72.5.43.29,6,54,50119,80,FA,384474354
17075,2024-08-15 00:34:00.671253,72.5.43.29,10.8.15.133,6,54,80,50119,A,2512113039
17076,2024-08-15 00:34:04.701072,10.8.15.133,20.10.31.115,6,55,49731,443,A,2886748305
17077,2024-08-15 00:34:04.701306,20.10.31.115,10.8.15.133,6,54,443,49731,A,1915281297
17078,2024-08-15 00:34:05.156978,10.8.15.133,72.5.43.29,6,66,50120,80,S,2940046142
17079,2024-08-15 00:34:05.358381,72.5.43.29,10.8.15.133,6,58,80,50120,SA,1013484914
17080,2024-08-15 00:34:05.358781,10.8.15.133,72.5.43.29,6,54,50120,80,A,2940046143
17081,2024-08-15 00:34:05.359201,10.8.15.133,72.5.43.29,6,503,50120,80,PA,2940046143
17082,2024-08-15 00:34:05.359379,72.5.43.29,10.8.15.133,6,54,80,50120,A,1013484915
17083,2024-08-15 00:34:05.538506,72.5.43.29,10.8.15.133,6,277,80,50120,FPA,1013484915
17084,2024-08-15 00:34:05.539031,10.8.15.133,72.5.43.29,6,54,50120,80,A,2940046592
17085,2024-08-15 00:34:05.539387,10.8.15.133,72.5.43.29,6,54,50120,80,FA,2940046592
17086,2024-08-15 00:34:05.539712,72.5.43.29,10.8.15.133,6,54,80,50120,A,1013485139
17087,2024-08-15 00:34:10.794691,10.8.15.133,72.5.43.29,6,66,50121,80,S,2565973178
17088,2024-08-15 00:34:10.991734,72.5.43.29,10.8.15.133,6,58,80,50121,SA,2491472522
17089,2024-08-15 00:34:10.992344,10.8.15.133,72.5.43.29,6,54,50121,80,A,2565973179
17090,2024-08-15 00:34:10.992776,10.8.15.133,72.5.43.29,6,503,50121,80,PA,2565973179
17091,2024-08-15 00:34:10.993060,72.5.43.29,10.8.15.133,6,54,80,50121,A,2491472523
17092,2024-08-15 00:34:11.178904,72.5.43.29,10.8.15.133,6,277,80,50121,FPA,2491472523
17093,2024-08-15 00:34:11.179430,10.8.15.133,72.5.43.29,6,54,50121,80,A,2565973628
17094,2024-08-15 00:34:11.179711,10.8.15.133,72.5.43.29,6,54,50121,80,FA,2565973628
17095,2024-08-15 00:34:11.179889,72.5.43.29,10.8.15.133,6,54,80,50121,A,2491472747
17096,2024-08-15 00:34:14.623810,10.8.15.133,20.10.31.115,6,152,49792,443,PA,2666870089
17097,2024-08-15 00:34:14.624175,20.10.31.115,10.8.15.133,6,54,443,49792,A,4288442304
17098,2024-08-15 00:34:14.711110,20.10.31.115,10.8.15.133,6,174,443,49792,PA,4288442304
17099,2024-08-15 00:34:14.762838,10.8.15.133,20.10.31.115,6,54,49792,443,A,2666870187
17100,2024-08-15 00:34:17.982335,10.8.15.133,72.5.43.29,6,66,50122,80,S,2004346612
17101,2024-08-15 00:34:18.923035,10.8.15.133,239.255.255.250,17,217,56837,1900,,
17102,2024-08-15 00:34:18.997159,10.8.15.133,72.5.43.29,6,66,50122,80,S,2004346612
17103,2024-08-15 00:34:19.471147,72.5.43.29,10.8.15.133,6,58,80,50122,SA,1205663573
17104,2024-08-15 00:34:19.471725,10.8.15.133,72.5.43.29,6,54,50122,80,A,2004346613
17105,2024-08-15 00:34:19.472115,10.8.15.133,72.5.43.29,6,503,50122,80,PA,2004346613
17106,2024-08-15 00:34:19.472316,72.5.43.29,10.8.15.133,6,54,80,50122,A,1205663574
17107,2024-08-15 00:34:19.573429,10.8.15.133,104.21.55.70,6,55,49785,80,A,4141026441
17108,2024-08-15 00:34:19.573657,104.21.55.70,10.8.15.133,6,54,80,49785,A,1202366328
17109,2024-08-15 00:34:19.656798,72.5.43.29,10.8.15.133,6,277,80,50122,FPA,1205663574
17110,2024-08-15 00:34:19.657323,10.8.15.133,72.5.43.29,6,54,50122,80,A,2004347062
17111,2024-08-15 00:34:19.657606,10.8.15.133,72.5.43.29,6,54,50122,80,FA,2004347062
17112,2024-08-15 00:34:19.657788,72.5.43.29,10.8.15.133,6,54,80,50122,A,1205663798
17113,2024-08-15 00:34:19.934823,10.8.15.133,239.255.255.250,17,217,56837,1900,,
17114,2024-08-15 00:34:20.950848,10.8.15.133,239.255.255.250,17,217,56837,1900,,
17115,2024-08-15 00:34:21.966193,10.8.15.133,239.255.255.250,17,217,56837,1900,,
17116,2024-08-15 00:34:26.748112,10.8.15.133,72.5.43.29,6,66,50123,80,S,1214323039
17117,2024-08-15 00:34:27.747241,10.8.15.133,72.5.43.29,6,66,50123,80,S,1214323039
17118,2024-08-15 00:34:28.458460,72.5.43.29,10.8.15.133,6,58,80,50123,SA,4085001465
17119,2024-08-15 00:34:28.458838,10.8.15.133,72.5.43.29,6,54,50123,80,A,1214323040
17120,2024-08-15 00:34:28.459192,10.8.15.133,72.5.43.29,6,503,50123,80,PA,1214323040
17121,2024-08-15 00:34:28.459309,72.5.43.29,10.8.15.133,6,54,80,50123,A,4085001466
17122,2024-08-15 00:34:28.639137,72.5.43.29,10.8.15.133,6,277,80,50123,FPA,4085001466
17123,2024-08-15 00:34:28.639674,10.8.15.133,72.5.43.29,6,54,50123,80,A,1214323489
17124,2024-08-15 00:34:28.639861,10.8.15.133,72.5.43.29,6,54,50123,80,FA,1214323489
17125,2024-08-15 00:34:28.640127,72.5.43.29,10.8.15.133,6,54,80,50123,A,4085001690
17126,2024-08-15 00:34:31.036990,10.8.15.133,10.8.15.4,17,74,65223,53,,
17127,2024-08-15 00:34:31.094483,10.8.15.133,10.8.15.4,17,74,65223,53,,
17128,2024-08-15 00:34:31.184741,10.8.15.4,10.8.15.133,17,229,53,65223,,
17129,2024-08-15 00:34:31.185747,10.8.15.133,52.113.194.132,6,66,50124,443,S,564020091
17130,2024-08-15 00:34:31.232428,52.113.194.132,10.8.15.133,6,58,443,50124,SA,3937473311
17131,2024-08-15 00:34:31.233017,10.8.15.133,52.113.194.132,6,54,50124,443,A,564020092
17132,2024-08-15 00:34:31.235006,10.8.15.133,52.113.194.132,6,324,50124,443,PA,564020092
17133,2024-08-15 00:34:31.235186,52.113.194.132,10.8.15.133,6,54,443,50124,A,3937473312
17134,2024-08-15 00:34:31.291443,52.113.194.132,10.8.15.133,6,153,443,50124,PA,3937473312
17135,2024-08-15 00:34:31.291976,10.8.15.133,52.113.194.132,6,54,50124,443,A,564020362
17136,2024-08-15 00:34:31.296752,10.8.15.133,52.113.194.132,6,395,50124,443,PA,564020362
17137,2024-08-15 00:34:31.296915,52.113.194.132,10.8.15.133,6,54,443,50124,A,3937473411
17138,2024-08-15 00:34:31.349914,52.113.194.132,10.8.15.133,6,1514,443,50124,A,3937473411
17139,2024-08-15 00:34:31.349918,52.113.194.132,10.8.15.133,6,1514,443,50124,A,3937474871
17140,2024-08-15 00:34:31.349919,52.113.194.132,10.8.15.133,6,1262,443,50124,PA,3937476331
17141,2024-08-15 00:34:31.350175,10.8.15.133,52.113.194.132,6,54,50124,443,A,564020703
